Date,Price
31/12/1990,1006.546
31/01/1991,1043.551
28/02/1991,1140.339
29/03/1991,1106.909
30/04/1991,1115.749
31/05/1991,1141.218
28/06/1991,1070.947
31/07/1991,1121.711
30/08/1991,1118.335
30/09/1991,1147.857
31/10/1991,1166.663
29/11/1991,1116.018
31/12/1991,1197.46
31/01/1992,1175.49
28/02/1992,1155.405
31/03/1992,1101.174
30/04/1992,1116.719
29/05/1992,1161.343
30/06/1992,1122.649
31/07/1992,1125.722
31/08/1992,1153.309
30/09/1992,1142.949
30/10/1992,1112.195
30/11/1992,1132.302
31/12/1992,1141.66
29/01/1993,1145.689
26/02/1993,1173.04
31/03/1993,1241.265
30/04/1993,1299.016
31/05/1993,1329.17
30/06/1993,1318.232
30/07/1993,1345.6
31/08/1993,1407.503
30/09/1993,1381.721
29/10/1993,1420.022
30/11/1993,1339.918
31/12/1993,1405.713
31/01/1994,1498.661
28/02/1994,1479.508
31/03/1994,1415.972
29/04/1994,1459.993
31/05/1994,1464.001
30/06/1994,1460.193
29/07/1994,1488.212
31/08/1994,1533.288
30/09/1994,1493.268
31/10/1994,1536.017
30/11/1994,1469.67
30/12/1994,1484.177
31/01/1995,1462.17
28/02/1995,1483.771
31/03/1995,1555.59
28/04/1995,1610.111
31/05/1995,1624.192
30/06/1995,1624.007
31/07/1995,1705.582
31/08/1995,1667.891
29/09/1995,1716.796
31/10/1995,1690.085
30/11/1995,1749.089
29/12/1995,1800.553
31/01/1996,1833.446
29/02/1996,1844.949
29/03/1996,1875.988
30/04/1996,1920.44
31/05/1996,1922.445
28/06/1996,1932.511
31/07/1996,1864.566
30/08/1996,1886.354
30/09/1996,1960.56
31/10/1996,1974.601
29/11/1996,2085.606
31/12/1996,2052.559
31/01/1997,2077.648
28/02/1997,2101.899
31/03/1997,2060.685
30/04/1997,2128.403
30/05/1997,2260.155
30/06/1997,2373.247
31/07/1997,2482.91
29/08/1997,2317.176
30/09/1997,2443.432
31/10/1997,2315.204
28/11/1997,2356.541
31/12/1997,2385.63
30/01/1998,2452.49
27/02/1998,2618.782
31/03/1998,2729.763
30/04/1998,2756.845
29/05/1998,2722.7
30/06/1998,2787.712
31/07/1998,2783.643
31/08/1998,2412.838
30/09/1998,2455.929
30/10/1998,2678.373
30/11/1998,2838.074
31/12/1998,2977.153
29/01/1999,3042.756
26/02/1999,2962.236
31/03/1999,3086.008
30/04/1999,3208.093
31/05/1999,3091.297
30/06/1999,3235.914
30/07/1999,3226.654
31/08/1999,3221.377
30/09/1999,3190.575
29/10/1999,3356.86
30/11/1999,3451.734
31/12/1999,3731.559
31/01/2000,3518.29
29/02/2000,3528.217
31/03/2000,3772.522
28/04/2000,3613.441
31/05/2000,3522.404
30/06/2000,3641.498
31/07/2000,3539.433
31/08/2000,3655.012
29/09/2000,3461.095
31/10/2000,3403.538
30/11/2000,3197.338
29/12/2000,3249.513
31/01/2001,3312.63
28/02/2001,3033.04
30/03/2001,2834.4
30/04/2001,3044.611
31/05/2001,3006.796
29/06/2001,2913.016
31/07/2001,2874.656
31/08/2001,2737.233
28/09/2001,2496.401
31/10/2001,2544.471
30/11/2001,2695.385
31/12/2001,2712.658
31/01/2002,2630.77
28/02/2002,2608.413
29/03/2002,2724.27
30/04/2002,2632.752
31/05/2002,2638.855
28/06/2002,2479.285
31/07/2002,2270.613
30/08/2002,2275.335
30/09/2002,2025.606
31/10/2002,2175.475
29/11/2002,2293.254
31/12/2002,2182.57
31/01/2003,2116.624
28/02/2003,2080.382
31/03/2003,2074.666
30/04/2003,2259.956
30/05/2003,2390.22
30/06/2003,2432.475
31/07/2003,2482.328
29/08/2003,2536.553
30/09/2003,2552.643
31/10/2003,2704.634
28/11/2003,2746.464
31/12/2003,2919.442
30/01/2004,2966.932
27/02/2004,3017.675
31/03/2004,2998.83
30/04/2004,2939.076
31/05/2004,2967.884
30/06/2004,3030.093
30/07/2004,2931.964
31/08/2004,2946.022
30/09/2004,3002.696
29/10/2004,3076.904
30/11/2004,3239.895
31/12/2004,3364.558
31/01/2005,3289.439
28/02/2005,3395.133
31/03/2005,3330.635
29/04/2005,3260.39
31/05/2005,3320.818
30/06/2005,3351.019
29/07/2005,3468.823
31/08/2005,3496.581
30/09/2005,3588.41
31/10/2005,3502.063
30/11/2005,3620.657
30/12/2005,3701.795
31/01/2006,3867.814
28/02/2006,3863.679
31/03/2006,3950.381
28/04/2006,4072.426
31/05/2006,3936.964
30/06/2006,3937.433
31/07/2006,3962.861
31/08/2006,4067.754
29/09/2006,4117.429
31/10/2006,4269.391
30/11/2006,4376.153
29/12/2006,4466.298
31/01/2007,4519.915
28/02/2007,4498.258
30/03/2007,4582.512
30/04/2007,4787.317
31/05/2007,4926.19
29/06/2007,4889.921
31/07/2007,4782.624
31/08/2007,4781.074
28/09/2007,5010.068
31/10/2007,5164.824
30/11/2007,4956.048
31/12/2007,4893.542
31/01/2008,4520.672
29/02/2008,4496.694
31/03/2008,4455.804
30/04/2008,4693.577
30/05/2008,4770.993
30/06/2008,4392.172
31/07/2008,4285.969
29/08/2008,4227.712
30/09/2008,3726.688
31/10/2008,3021.074
28/11/2008,2827.608
31/12/2008,2919.783
30/01/2009,2664.847
27/02/2009,2393.874
31/03/2009,2575.816
30/04/2009,2867.372
29/05/2009,3130.786
30/06/2009,3117.982
31/07/2009,3383.009
31/08/2009,3524.075
30/09/2009,3665.756
30/10/2009,3601.322
30/11/2009,3750.306
