Date,TA125 Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,TA125
1998-08-01,293.6099853515625,-0.07852373959712933,0.005105137535002302,0.0545675555332015,0.0456196514083842,1.5909508561168562
1998-09-01,280.7699890136719,-0.0437314702445023,-0.0029283993929815344,0.05402175678283903,-0.050137039506837455,1.5213762360921164
1998-10-01,280.29998779296875,-0.0016739724297251124,0.0016035530915986436,0.05137586255685202,0.004587480573781333,1.518829494217659
1998-11-01,296.45001220703125,0.057616928709932846,0.004445726183059763,0.05359350786087065,0.03806298111165085,1.606339784908541
1998-12-01,299.8900146484375,0.011603988192801395,0.003842819178695639,0.05345739257690028,0.030691584601376665,1.6249797328062472
1999-01-01,294.5799865722656,-0.017706585137210573,0.009212425134513544,0.04686502996640742,0.10304796399780503,1.5962068908210716
1999-02-01,310.1499938964844,0.05285493935073937,0.008877118937010606,0.046506007159480715,0.09884851690517049,1.6805743092266519
1999-03-01,351.94000244140625,0.13474128443436206,0.014041193039956221,0.056592695973270005,0.16232369797364865,1.9070170502392418
1999-04-01,372.9100036621094,0.059584023058573354,0.017743277579721783,0.05810531215583541,0.21318887936214304,2.020644798133789
1999-05-01,390.9100036621094,0.04826901886040491,0.016495345835278036,0.05719289471345061,0.1961018141533506,2.118179340005088
1999-06-01,418.510009765625,0.07060450191848311,0.02436281669638951,0.057636955494140406,0.3117790827375102,2.2677323372801688
1999-07-01,410.2300109863281,-0.01978447011084361,0.02282120391715718,0.05862426787857607,0.28748079182688646,2.2228664546338557
1999-08-01,385.80999755859375,-0.05952761322610356,0.02440421444807599,0.05582872482234291,0.31402205921788684,2.0905445200691313
1999-09-01,399.6400146484375,0.0358467047960398,0.031035729034787834,0.05156288913589739,0.423371550685844,2.165483652343028
1999-10-01,402.25,0.006530840896546541,0.0317194634786438,0.05114240542192224,0.4350696308167672,2.1796260815405533
1999-11-01,441.1199951171875,0.09663143596566193,0.034970672416621225,0.054093389873265264,0.48800801805709937,2.3902464796680256
1999-12-01,487.2300109863281,0.10452941689231543,0.04271445814158073,0.05701663672757118,0.6246956790392311,2.640097550416634
2000-01-01,490.95001220703125,0.007635000178196183,0.044826256917864626,0.05500926787387007,0.6666102063474453,2.6602546956845203
2000-02-01,564.8099975585938,0.1504429850597826,0.05295859406028489,0.06294516351211162,0.8210865989799268,3.060471353122603
2000-03-01,516.5499877929688,-0.08544468046640497,0.03460976365188764,0.06876173138377967,0.4677217258898214,2.7989703562784563
2000-04-01,492.2799987792969,-0.046984782861710594,0.025729029825197314,0.07204637390414013,0.3201040303154421,2.6674613418523485
2000-05-01,533.3499755859375,0.08342808342504582,0.02865895187225072,0.07374131460861617,0.36438047271603935,2.8900025292134908
2000-06-01,544.1900024414062,0.020324416146377366,0.024468944724575243,0.07256029322419329,0.3003034329959393,2.9487401432813085
2000-07-01,525.4500122070312,-0.034436483857295364,0.0232479435790376,0.07348998221578439,0.28086682625602233,2.847195900937843
2000-08-01,573.52001953125,0.09148350215525136,0.03583220319415051,0.07091126844413591,0.48653488287106494,3.1076673532777126
2000-09-01,559.1599731445312,-0.025038439631899,0.03075844115848894,0.07305589773301559,0.399159124834942,3.029856211856645
2000-10-01,460.5199890136719,-0.17640744843759226,0.015513583713977375,0.09450861778165409,0.14486013427886113,2.4953670083902253
2000-11-01,472.7699890136719,0.026600365439590767,0.00967766117013811,0.09114662615649957,0.07174917085333266,2.561744682719304
2000-12-01,494.5799865722656,0.046132364713114216,0.004811240155204677,0.08709069841875468,0.015085227552092961,2.679924022724392
2001-01-01,445.6000061035156,-0.09903348659174527,-0.004077800408957111,0.09207717139265537,-0.09237194210393818,2.41452180295302
2001-02-01,449.3599853515625,0.008438014354904322,-0.015911547967696966,0.07854343437077346,-0.20440504365373668,2.4348955725865666
2001-03-01,382.1300048828125,-0.14961274403672542,-0.021258886598557004,0.08557708213828195,-0.2602264758237324,2.070604164529017
2001-04-01,418.92999267578125,0.09630227232288169,-0.009318298666507649,0.09145574166914043,-0.14900058154993312,2.270008050654383
2001-05-01,414.2099914550781,-0.011266801860033038,-0.017209539106930887,0.08668664817613228,-0.2233804998302894,2.2444323197269807
