DATE,USDILS Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,USDILS
2001-01-01,4.137,0.02375649591685214,0.0012679496929249023,0.018281237393080945,0.013473787359137512,1.7862694300518134
2001-02-01,4.112,-0.006043026347594793,0.0017851056305600022,0.017948856265471252,0.01984126984126977,1.7754749568221073
2001-03-01,4.192,0.01945525291828787,0.0035303846435919364,0.018607779724101436,0.04123199205166417,1.8100172711571678
2001-04-01,4.138999999999999,-0.012643129770992578,0.0022905013752938705,0.01918854337594543,0.025774473358116223,1.7871329879101898
2001-05-01,4.133,-0.001449625513408881,-0.0005770995942766532,0.01658256930302591,-0.008397312859884876,1.7845423143350605
2001-06-01,4.165,0.007742559883861633,0.0017475763013554597,0.01550931545548901,0.019833496571988407,1.7983592400690849
2001-07-01,4.209,0.010564225690276041,0.002607523610347597,0.01570329599590944,0.030354957160342533,1.817357512953368
2001-08-01,4.262,0.01259206462342588,0.005309249109872183,0.01421025963733978,0.06443556443556453,1.8402417962003454
2001-09-01,4.355,0.0218207414359457,0.006711393813283895,0.014985401322636637,0.08225646123260444,1.8803972366148536
2001-10-01,4.281000000000001,-0.016991963260619913,0.0029552709636994448,0.014789586340254535,0.034807831762146746,1.8484455958549226
2001-11-01,4.2330000000000005,-0.011212333566923638,0.0029072203641030505,0.014838612433648474,0.0342047397996581,1.8277202072538863
2001-12-01,4.416,0.04323175053153783,0.0075685843783872735,0.01794847950560488,0.09279881217520414,1.9067357512953371
2002-01-01,4.602,0.04211956521739135,0.009098840153432208,0.02010709663574183,0.11240029006526497,1.9870466321243525
2002-02-01,4.623,0.0045632333767926525,0.009982695130464495,0.01960790633337375,0.1242704280155642,1.996113989637306
2002-03-01,4.668,0.009733939000649006,0.009172585637327924,0.019380466028827655,0.11354961832061061,2.0155440414507773
2002-04-01,4.893,0.04820051413881732,0.014242889296478748,0.021041917283081593,0.18216960618506906,2.1126943005181347
2002-05-01,4.916,0.004700592683425375,0.014755407479548269,0.020697020904129594,0.18945076215823864,2.1226252158894647
2002-06-01,4.769,-0.0299023596419854,0.011618330852394351,0.024381577533179603,0.14501800720288127,2.0591537132987914
2002-07-01,4.689,-0.01677500524218911,0.009340061608022254,0.025729111246636707,0.11404133998574495,2.0246113989637307
2002-08-01,4.66,-0.006184687566645364,0.00777533225884965,0.02608190002673412,0.09338338808071334,2.0120898100172715
2002-09-01,4.871,0.045278969957081694,0.009730184635610983,0.02803619826860062,0.11848450057405291,2.1031951640759936
2002-10-01,4.765,-0.021761445288441927,0.009332727799959148,0.028479763869632257,0.11305769679981292,2.057426597582038
2002-11-01,4.643,-0.025603357817418626,0.008133475779084567,0.02970038034276058,0.0968580203165601,2.004749568221071
2002-12-01,4.737,0.020245530906741305,0.006217957477018189,0.02791874733771868,0.07269021739130421,2.045336787564767
2003-01-01,4.814,0.016255013721764744,0.004062578185715972,0.025814178843533403,0.04606692742285956,2.0785837651122625
2003-02-01,4.81,-0.0008309098462817577,0.0036130662504597713,0.0258516061761686,0.04044992429158545,2.0768566493955096
2003-03-01,4.687,-0.02557172557172549,0.0006709275360952301,0.02707191397450071,0.004070265638389081,2.0237478411053544
2003-04-01,4.521,-0.03541711115852364,-0.00629720790534985,0.02435047093908081,-0.0760269773145309,1.9520725388601037
2003-05-01,4.373,-0.03273612032736117,-0.009416933989582063,0.025196810704903008,-0.1104556550040684,1.888169257340242
2003-06-01,4.312,-0.013949233935513394,-0.008087506847376061,0.024426796997277764,-0.09582721744600542,1.8618307426597585
2003-07-01,4.428999999999999,0.02713358070500904,-0.004428458018442882,0.0262293056904453,-0.05544892301130322,1.9123488773747839
2003-08-01,4.4430000000000005,0.003160984420862656,-0.003649652019483881,0.026311038257279824,-0.04656652360515012,1.91839378238342
2003-09-01,4.441,-0.00045014629754680513,-0.007460411707369589,0.02144112910758569,-0.08827756107575457,1.9175302245250432
2003-10-01,4.492,0.011483900022517535,-0.004689966264789634,0.021572720908840947,-0.057292759706190965,1.9395509499136443
2003-11-01,4.448,-0.009795191451469232,-0.003372619067627184,0.020642131883902907,-0.04199870773206971,1.9205526770293613
